subject,condition,trial,band,angle_rad
10,vs_s,23,Delta,4.630846564113793
10,vs_s,24,Delta,5.143504111028169
10,vs_s,25,Delta,1.5029568317709419
10,vs_s,26,Delta,3.2011995087436347
10,vs_s,27,Delta,4.807042094011564
10,vs_s,28,Delta,1.8664391514991292
10,vs_s,29,Delta,4.502002448395271
10,vs_s,30,Delta,3.05389866259732
10,vs_s,31,Delta,0.7583414697345068
10,vs_s,32,Delta,5.538363608653459
10,vs_s,33,Delta,2.5996852822669716
10,vs_s,34,Delta,1.9002800586643318
10,vs_s,35,Delta,4.601783103459312
10,vs_s,36,Delta,1.660619814586938
10,vs_s,37,Delta,1.7038326911762622
10,vs_s,38,Delta,2.5944643728333667
10,vs_s,39,Delta,1.7618881283206533
10,vs_s,40,Delta,1.6746692027725378
10,vs_s,41,Delta,5.122038183779482
10,vs_s,42,Delta,2.23023896031033
10,vs_s,43,Delta,4.988350102243367
10,vs_s,44,Delta,3.270708255385975
10,vs_s,45,Delta,4.681964639320098
10,vs_s,46,Delta,2.870584357690199
10,vs_s,47,Delta,0.10232724229360858
10,vs_s,48,Delta,3.14338206014857
10,vs_s,49,Delta,2.4585716948008933
10,vs_s,50,Delta,0.7948673008005681
10,vs_s,51,Delta,1.3612205883836883
10,vs_s,52,Delta,2.2370461212330826
10,vs_s,53,Delta,4.929787558321994
10,vs_s,54,Delta,2.0291946810771386
10,vs_s,55,Delta,1.3569543674967282
10,vs_s,56,Delta,2.1607799272988526
10,vs_s,57,Delta,1.5329918365366462
10,vs_s,59,Delta,1.6997578227832457
10,vs_s,60,Delta,4.9572863673222285
10,vs_s,1,Theta,1.4911043114212297
10,vs_s,2,Theta,4.354423898181032
10,vs_s,3,Theta,0.9209268153833429
10,vs_s,4,Theta,3.296074767073281
10,vs_s,5,Theta,4.594398692369259
10,vs_s,6,Theta,4.879715113990928
10,vs_s,7,Theta,1.0484132350764523
10,vs_s,8,Theta,0.5065965868340392
10,vs_s,9,Theta,3.4545630510138934
10,vs_s,10,Theta,2.3270102355414033
10,vs_s,11,Theta,6.244073556122811
10,vs_s,12,Theta,0.7006450874471671
10,vs_s,13,Theta,1.8587785058484056
10,vs_s,14,Theta,2.5263366365210453
10,vs_s,15,Theta,0.7994960677700795
10,vs_s,16,Theta,5.921190561637441
10,vs_s,17,Theta,2.3329745305256377
